anchor,Nret_baseline,dense_factor,Nret_after_dense_factor,eta_spatial,eta_spectral,eta_temporal,eta_polarization,eta_overlap,chi_mode_total,N_mode,sub_unity_mode,note
1064nm_30MPa_constrained,0.163,1.0,0.163,0.0001,0.3,0.1,0.5,0.8,1.2000000000000002e-06,1.9560000000000003e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.0001,0.1,1.0,0.5,0.8,4.000000000000001e-06,6.520000000000002e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.0001,0.1,0.3,0.5,0.8,1.2000000000000002e-06,1.9560000000000003e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.0001,0.1,0.1,0.5,0.8,4.000000000000001e-07,6.520000000000001e-08,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,1.0,1.0,1.0,0.5,0.8,0.4,0.1956,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,1.0,1.0,0.3,0.5,0.8,0.12,0.058679999999999996,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,1.0,1.0,0.1,0.5,0.8,0.04000000000000001,0.019560000000000004,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,1.0,0.3,1.0,0.5,0.8,0.12,0.058679999999999996,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,1.0,0.3,0.3,0.5,0.8,0.036,0.017603999999999998,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,1.0,0.3,0.1,0.5,0.8,0.012,0.005868,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,1.0,0.1,1.0,0.5,0.8,0.04000000000000001,0.019560000000000004,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,1.0,0.1,0.3,0.5,0.8,0.012,0.005868,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,1.0,0.1,0.1,0.5,0.8,0.004000000000000001,0.0019560000000000003,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.1,1.0,1.0,0.5,0.8,0.04000000000000001,0.019560000000000004,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.1,1.0,0.3,0.5,0.8,0.012,0.005868,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.1,1.0,0.1,0.5,0.8,0.004000000000000001,0.0019560000000000003,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.1,0.3,1.0,0.5,0.8,0.012,0.005868,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.1,0.3,0.3,0.5,0.8,0.0036,0.0017603999999999999,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.1,0.3,0.1,0.5,0.8,0.0012000000000000001,0.0005868000000000001,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.1,0.1,1.0,0.5,0.8,0.004000000000000001,0.0019560000000000003,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.1,0.1,0.3,0.5,0.8,0.0012000000000000003,0.0005868000000000002,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.1,0.1,0.1,0.5,0.8,0.00040000000000000013,0.00019560000000000007,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.01,1.0,1.0,0.5,0.8,0.004,0.001956,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.01,1.0,0.3,0.5,0.8,0.0012000000000000001,0.0005868000000000001,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.01,1.0,0.1,0.5,0.8,0.0004,0.0001956,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.01,0.3,1.0,0.5,0.8,0.0012000000000000001,0.0005868000000000001,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.01,0.3,0.3,0.5,0.8,0.00036,0.00017604,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.01,0.3,0.1,0.5,0.8,0.00012000000000000002,5.868000000000001e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.01,0.1,1.0,0.5,0.8,0.0004,0.0001956,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.01,0.1,0.3,0.5,0.8,0.00011999999999999999,5.8679999999999994e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.01,0.1,0.1,0.5,0.8,4e-05,1.9560000000000002e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.001,1.0,1.0,0.5,0.8,0.0004,0.0001956,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.001,1.0,0.3,0.5,0.8,0.00011999999999999999,5.8679999999999994e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.001,1.0,0.1,0.5,0.8,4e-05,1.9560000000000002e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.001,0.3,1.0,0.5,0.8,0.00011999999999999999,5.8679999999999994e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.001,0.3,0.3,0.5,0.8,3.6e-05,1.7604e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.001,0.3,0.1,0.5,0.8,1.2e-05,5.868e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.001,0.1,1.0,0.5,0.8,4e-05,1.9560000000000002e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.001,0.1,0.3,0.5,0.8,1.2e-05,5.868e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.001,0.1,0.1,0.5,0.8,4.000000000000001e-06,1.9560000000000004e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.0001,1.0,1.0,0.5,0.8,4e-05,1.9560000000000002e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.0001,1.0,0.3,0.5,0.8,1.2e-05,5.868e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.0001,1.0,0.1,0.5,0.8,4.000000000000001e-06,1.9560000000000004e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.0001,0.3,1.0,0.5,0.8,1.2e-05,5.868e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.0001,0.3,0.3,0.5,0.8,3.6000000000000003e-06,1.7604000000000001e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.0001,0.3,0.1,0.5,0.8,1.2000000000000002e-06,5.868e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.0001,0.1,1.0,0.5,0.8,4.000000000000001e-06,1.9560000000000004e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.0001,0.1,0.3,0.5,0.8,1.2000000000000002e-06,5.868e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,3.0,0.489,0.0001,0.1,0.1,0.5,0.8,4.000000000000001e-07,1.9560000000000003e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,1.0,1.0,1.0,0.5,0.8,0.4,0.6520000000000001,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,1.0,1.0,0.3,0.5,0.8,0.12,0.1956,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,1.0,1.0,0.1,0.5,0.8,0.04000000000000001,0.06520000000000002,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,1.0,0.3,1.0,0.5,0.8,0.12,0.1956,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,1.0,0.3,0.3,0.5,0.8,0.036,0.05868,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,1.0,0.3,0.1,0.5,0.8,0.012,0.01956,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,1.0,0.1,1.0,0.5,0.8,0.04000000000000001,0.06520000000000002,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,1.0,0.1,0.3,0.5,0.8,0.012,0.01956,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,1.0,0.1,0.1,0.5,0.8,0.004000000000000001,0.006520000000000002,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.1,1.0,1.0,0.5,0.8,0.04000000000000001,0.06520000000000002,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.1,1.0,0.3,0.5,0.8,0.012,0.01956,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.1,1.0,0.1,0.5,0.8,0.004000000000000001,0.006520000000000002,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.1,0.3,1.0,0.5,0.8,0.012,0.01956,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.1,0.3,0.3,0.5,0.8,0.0036,0.005868,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.1,0.3,0.1,0.5,0.8,0.0012000000000000001,0.0019560000000000003,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.1,0.1,1.0,0.5,0.8,0.004000000000000001,0.006520000000000002,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.1,0.1,0.3,0.5,0.8,0.0012000000000000003,0.0019560000000000007,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.1,0.1,0.1,0.5,0.8,0.00040000000000000013,0.0006520000000000002,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.01,1.0,1.0,0.5,0.8,0.004,0.006520000000000001,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.01,1.0,0.3,0.5,0.8,0.0012000000000000001,0.0019560000000000003,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.01,1.0,0.1,0.5,0.8,0.0004,0.0006520000000000001,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.01,0.3,1.0,0.5,0.8,0.0012000000000000001,0.0019560000000000003,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.01,0.3,0.3,0.5,0.8,0.00036,0.0005868000000000001,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.01,0.3,0.1,0.5,0.8,0.00012000000000000002,0.00019560000000000004,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.01,0.1,1.0,0.5,0.8,0.0004,0.0006520000000000001,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.01,0.1,0.3,0.5,0.8,0.00011999999999999999,0.00019559999999999998,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.01,0.1,0.1,0.5,0.8,4e-05,6.520000000000001e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.001,1.0,1.0,0.5,0.8,0.0004,0.0006520000000000001,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.001,1.0,0.3,0.5,0.8,0.00011999999999999999,0.00019559999999999998,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.001,1.0,0.1,0.5,0.8,4e-05,6.520000000000001e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.001,0.3,1.0,0.5,0.8,0.00011999999999999999,0.00019559999999999998,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.001,0.3,0.3,0.5,0.8,3.6e-05,5.868000000000001e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.001,0.3,0.1,0.5,0.8,1.2e-05,1.9560000000000002e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.001,0.1,1.0,0.5,0.8,4e-05,6.520000000000001e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.001,0.1,0.3,0.5,0.8,1.2e-05,1.9560000000000002e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.001,0.1,0.1,0.5,0.8,4.000000000000001e-06,6.520000000000002e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.0001,1.0,1.0,0.5,0.8,4e-05,6.520000000000001e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.0001,1.0,0.3,0.5,0.8,1.2e-05,1.9560000000000002e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.0001,1.0,0.1,0.5,0.8,4.000000000000001e-06,6.520000000000002e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.0001,0.3,1.0,0.5,0.8,1.2e-05,1.9560000000000002e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.0001,0.3,0.3,0.5,0.8,3.6000000000000003e-06,5.868000000000001e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.0001,0.3,0.1,0.5,0.8,1.2000000000000002e-06,1.9560000000000004e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.0001,0.1,1.0,0.5,0.8,4.000000000000001e-06,6.520000000000002e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.0001,0.1,0.3,0.5,0.8,1.2000000000000002e-06,1.9560000000000004e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,10.0,1.6300000000000001,0.0001,0.1,0.1,0.5,0.8,4.000000000000001e-07,6.520000000000002e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,1.0,1.0,1.0,0.5,0.8,0.4,0.0021040000000000004,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,1.0,1.0,0.3,0.5,0.8,0.12,0.0006312000000000001,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,1.0,1.0,0.1,0.5,0.8,0.04000000000000001,0.00021040000000000007,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,1.0,0.3,1.0,0.5,0.8,0.12,0.0006312000000000001,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,1.0,0.3,0.3,0.5,0.8,0.036,0.00018936000000000002,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,1.0,0.3,0.1,0.5,0.8,0.012,6.312e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,1.0,0.1,1.0,0.5,0.8,0.04000000000000001,0.00021040000000000007,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,1.0,0.1,0.3,0.5,0.8,0.012,6.312e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,1.0,0.1,0.1,0.5,0.8,0.004000000000000001,2.104000000000001e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,0.1,1.0,1.0,0.5,0.8,0.04000000000000001,0.00021040000000000007,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,0.1,1.0,0.3,0.5,0.8,0.012,6.312e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,0.1,1.0,0.1,0.5,0.8,0.004000000000000001,2.104000000000001e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,0.1,0.3,1.0,0.5,0.8,0.012,6.312e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,0.1,0.3,0.3,0.5,0.8,0.0036,1.8936000000000003e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,0.1,0.3,0.1,0.5,0.8,0.0012000000000000001,6.3120000000000016e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,0.1,0.1,1.0,0.5,0.8,0.004000000000000001,2.104000000000001e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,0.1,0.1,0.3,0.5,0.8,0.0012000000000000003,6.312000000000002e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,0.1,0.1,0.1,0.5,0.8,0.00040000000000000013,2.104000000000001e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,0.01,1.0,1.0,0.5,0.8,0.004,2.1040000000000005e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,0.01,1.0,0.3,0.5,0.8,0.0012000000000000001,6.3120000000000016e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,0.01,1.0,0.1,0.5,0.8,0.0004,2.1040000000000005e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1550nm_30MPa_constrained,0.0526,0.1,0.005260000000000001,0.01,0.3,1.0,0.5,0.8,0.0012000000000000001,6.3120000000000016e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
